"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","description","treatment"
"LOC115140607",61.8289729894474,1.15534188224716,0.34800096658989,3.31993871617231,0.000900372108229452,0.0194146745807766,"gamma-glutamyl hydrolase-like","gonad"
"LOC115128699",125.997423544519,1.15333525439821,0.270490265794143,4.26386972193655,2.00916615970074e-05,0.0026433638257628,"chromatin accessibility complex protein 1-like","gonad"
"LOC115129029",377.8213181404,1.15132977374973,0.313207325532577,3.67593501139226,0.000236979850248193,0.00911320380163663,"thioredoxin-like protein 4A","gonad"
"LOCNA.238",32.4028851393845,1.15114503724532,0.359772109103576,3.19965057912232,0.00137594290800109,0.0246367055598301,NA,"gonad"
"LOC115135272",35.9166595436267,1.15097124308019,0.352773707263466,3.26263329545871,0.00110382249066568,0.0216893951737296,"B-cell linker protein-like, transcript variant X1","gonad"
"LOC115131493",346.586412676585,1.15086504411676,0.287666169833159,4.00069651841311,6.31563127117709e-05,0.00474234325403781,"nuclear transport factor 2-like","gonad"
"LOCNA.3604",29.1188210406686,1.14902628658843,0.304457110486948,3.77401692064502,0.000160639858094235,0.00749762792688671,NA,"gonad"
"LOCNA.2919",100.197190006162,1.14730301594627,0.298146975682372,3.84811220479571,0.000119031535908826,0.00655431940542218,NA,"gonad"
"LOCNA.685",74.634095845225,1.14689059509689,0.28675718343102,3.99951827317615,6.34715471872211e-05,0.00474234325403781,NA,"gonad"
"LOC115116028",222.039627323974,1.14663455048451,0.273248315283924,4.19630968005448,2.71299234742073e-05,0.00319851227660849,"putative protein PTGES3L","gonad"
"LOC115143064",128.344647447572,1.14584020198626,0.310046012439147,3.69571017208666,0.000219273000965878,0.00884693467896996,"HIG1 domain family member 1A, mitochondrial-like, transcript variant X1","gonad"
"LOC115125278",34.7860650505235,1.14430463455745,0.298682868798468,3.83116929056133,0.000127535713016333,0.00693274971713937,"TP53-regulated inhibitor of apoptosis 1-B-like","gonad"
"LOCNA.2060",1160.96794406506,1.14011894491522,0.281526557118256,4.0497740482661,5.12671092059079e-05,0.00434955904085264,NA,"gonad"
"LOC115115131",53.1990835009709,1.13893119703417,0.328081838452836,3.47148504899,0.000517588152933398,0.0137607901641413,"SLAM family member 8-like","gonad"
"LOC115145480",743.546101598736,1.13667103271305,0.297268882209689,3.82371348209685,0.000131456667622417,0.00704049338452094,"dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1-like","gonad"
"LOCNA.2490",50.3054945097076,1.13494590302986,0.346897597124046,3.27170298220318,0.00106901818911529,0.0214940135565638,NA,"gonad"
"LOC115135730",2496.02933198886,1.13434267984792,0.289000285563524,3.92505729755961,8.67090965972446e-05,0.00556286345519284,"60S ribosomal protein L36a","gonad"
"LOC115146137",157.610157598868,1.13419908345597,0.244872907042466,4.63178673849483,3.62523473537783e-06,0.00153069213617488,"tumor necrosis factor alpha-induced protein 2-like","gonad"
"LOC115106514",63.2568459497554,1.13416861295217,0.305033542627316,3.71817670667738,0.000200665888659825,0.00839467713020225,"transmembrane protein 180-like, transcript variant X2","gonad"
"LOC115135115",190.5871940006,1.13336306487039,0.285260412180306,3.97308219604626,7.09485523571069e-05,0.0050010526402367,"polymeric immunoglobulin receptor-like, transcript variant X1","gonad"
"LOCNA.2006",114.266847762055,1.13169389725524,0.255779443069446,4.42449120881061,9.66698400599246e-06,0.00218255135766116,NA,"gonad"
"LOC115118436",46.5980159508636,1.13151828075946,0.306304762473994,3.69409300599932,0.000220673028239032,0.00888367960245647,"proline-serine-threonine phosphatase-interacting protein 2-like, transcript variant X2","gonad"
"LOC115113594",23.2067889800232,1.1308334266814,0.394212052277078,2.86859171389964,0.0041230364371569,0.047228927162789,"methylmalonyl-CoA epimerase, mitochondrial-like","gonad"
"LOCNA.3715",103.683341645149,1.13042033256583,0.295168697901206,3.8297432641187,0.000128277019822143,0.00695223155788309,NA,"gonad"
"LOC115128574",148.025601274155,1.12876249027747,0.274054594224491,4.11875047550871,3.80932359815123e-05,0.00381424428492325,"replication protein A 14 kDa subunit-like","gonad"
"LOC115108243",350.062766544679,1.12634234159519,0.302616431840318,3.72201315951518,0.000197640720003743,0.00835761048222341,"40S ribosomal protein S27-like, transcript variant X1","gonad"
"LOC115121172",172.696300924745,1.1253150904432,0.275376192145769,4.08646470733215,4.37996076118556e-05,0.00396429805157061,"high affinity copper uptake protein 1-like, transcript variant X1","gonad"
"LOCNA.2399",154.324390609135,1.12332049032926,0.271142893990833,4.1429095699157,3.42927190449609e-05,0.00357826785620867,NA,"gonad"
"LOC115106787",48.3977310034625,1.12238835928393,0.350213462543436,3.20486925640309,0.0013512384401267,0.0243985094780092,"stress-associated endoplasmic reticulum protein 1-like","gonad"
"LOCNA.3608",45.8340305079154,1.12035480613793,0.330018410652683,3.39482516724502,0.000686724382179351,0.0166020877268286,NA,"gonad"
"LOC115112160",179.874321643501,1.11702148486469,0.265472961535276,4.20766573893161,2.58022150138366e-05,0.00312310010527478,"trafficking protein particle complex subunit 2-like protein","gonad"
"LOC115132544",337.65563439094,1.11684043996934,0.280922243061525,3.97562125304809,7.01957670146378e-05,0.00499793861144221,"ragulator complex protein LAMTOR5-like","gonad"
"LOC115138318",18.1247394338162,1.11670674496892,0.265903346714927,4.19967164296782,2.67302334765867e-05,0.00319851227660849,"transcription factor SOX-11-like","gonad"
"LOC115143646",693.036962775241,1.11571320431871,0.279313274230758,3.99448686207785,6.48345162319439e-05,0.00476269422544702,"cytochrome c oxidase subunit 6C-1","gonad"
"LOC115122568",79.6503269815575,1.11421731615865,0.261591780428759,4.2593743363511,2.04999908906339e-05,0.00267768226338381,"DNA-directed RNA polymerase II subunit RPB7","gonad"
"LOCNA.724",96.0249829868731,1.11403632475163,0.305292332152059,3.64908059399525,0.000263180534571256,0.0096239161883953,NA,"gonad"
"LOC115102262",27.0270096829232,1.11297210797842,0.32253897684995,3.45065926248097,0.000559219109610442,0.014438472358814,"E3 ubiquitin-protein ligase TRIM16-like, transcript variant X1","gonad"
"LOC115113374",515.48479291587,1.10897869794703,0.311201298497082,3.56354135828718,0.000365885015732606,0.0114534626648986,"serum amyloid P-component-like","gonad"
"LOC115129714",30.4644403326424,1.10760305343708,0.297371160946594,3.72464851639058,0.000195587539628224,0.00835761048222341,"DPH3 homolog","gonad"
"LOCNA.2734",20.0007873524379,1.10727057748562,0.308027660966905,3.59471150743371,0.000324751229745839,0.0107988705627572,NA,"gonad"
"LOCNA.1322",5800.73259977613,1.10639175830559,0.309988704506263,3.56913572082506,0.000358160853873911,0.0112886959535545,NA,"gonad"
"LOC115128199",26.6197157257752,1.10429119724136,0.371204449359098,2.97488674811946,0.0029309673354294,0.0386734323706804,"cyclin-dependent kinases regulatory subunit 1, transcript variant X2","gonad"
"LOC115129028",41.7707333088827,1.10352280653327,0.325230334048581,3.39305006638291,0.000691190038871348,0.0166878275874311,"nuclear transport factor 2-like","gonad"
"LOC115110416",438.884600028338,1.10328198136502,0.276256950759074,3.99368044255004,6.5055528084978e-05,0.00476269422544702,"MOB-like protein phocein, transcript variant X4","gonad"
"LOC115103618",82.3228795992978,1.10176000486514,0.283990911010519,3.87956079631131,0.000104645244245467,0.00618872656195664,"proteasome assembly chaperone 3-like, transcript variant X1","gonad"
"LOC115120114",30.9567436763732,1.10129023175848,0.348663540941459,3.15860450675395,0.00158526460030613,0.02667475818643,"C-X-C chemokine receptor type 1-like, transcript variant X2","gonad"
"LOC115126357",155.389959575037,1.10127536205246,0.199030690723822,5.53319369011588,3.14451895156822e-08,0.000149609206728345,"tumor necrosis factor receptor superfamily member 14-like, transcript variant X2","gonad"
"LOC115141466",23.9290478884367,1.09982796021852,0.27774583749754,3.95983597856175,7.50012584401636e-05,0.0051580410918167,"transmembrane protein 120A-like","gonad"
"LOC115146361",1348.57032164599,1.09946364043148,0.277142613560716,3.96714033365572,7.27401657168404e-05,0.00502156064165382,"cytochrome c oxidase subunit 7A2, mitochondrial-like","gonad"
"LOC115131424",12.3799791349076,1.09905927181853,0.343559498686316,3.19903619612046,0.00137887855611648,0.0246406683709162,"asparagine synthetase [glutamine-hydrolyzing]-like, transcript variant X1","gonad"
"LOCNA.4298",62.1103552786179,1.0966000637234,0.361136165465221,3.03652795978144,0.00239319912164485,0.0342402862510512,NA,"gonad"
"LOC115112142",40.0339733014603,1.09650512869876,0.325062793283426,3.37321019616877,0.000742972114073467,0.0174281675750877,"chemokine-like factor","gonad"
"LOCNA.562",142.321982374762,1.09459386836458,0.248983185409677,4.39625618317773,1.10133941723543e-05,0.00218255135766116,NA,"gonad"
"LOCNA.2960",229.523735973216,1.09431009806097,0.288276967619469,3.79603721760206,0.000147027435377745,0.00737411634452579,NA,"gonad"
"LOC115134774",24.077142047379,1.09272767081191,0.30965110756897,3.5288996037856,0.000417291407270872,0.0124202340826393,"C-C motif chemokine 4-like","gonad"
"LOC115115419",329.275274038751,1.09205240648152,0.325230214202592,3.35778276061788,0.000785703364436703,0.0179497325264666,"phospholipase A and acyltransferase 2-like","gonad"
"LOC115145291",43.4568959390159,1.09197557139367,0.268255556467523,4.07065406500115,4.68813239972924e-05,0.00409219864660981,"retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit delta-like","gonad"
"LOC115105136",42.8219840906459,1.09099478408411,0.332515432120581,3.28103503986691,0.00103426894449311,0.0210282048781825,"sialoadhesin-like, transcript variant X2","gonad"
"LOCNA.4224",248.311888909842,1.08905161396121,0.237756418160383,4.5805350803467,4.63787811896983e-06,0.00171847581893911,NA,"gonad"
"LOC115106253",658.226534160732,1.08865482864737,0.291763613636669,3.73129059884438,0.000190501320957602,0.0082228347831641,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5-like","gonad"
"LOCNA.455",36.2002217270093,1.08841904749101,0.285519278745921,3.81206849594061,0.000137808672846654,0.00716920992608555,NA,"gonad"
"LOC115146150",22.8018890324697,1.08705381606326,0.35622428193137,3.05159943103681,0.00227625644092994,0.0332751303877005,"protein jagged-2-like","gonad"
"LOCNA.3684",25.7627401310724,1.08589309942078,0.322255476433926,3.36966530852248,0.00075259534016627,0.0175497902631071,NA,"gonad"
"LOCNA.3145",134.295570550287,1.08516858344438,0.245219888698289,4.42528780681219,9.63137883067154e-06,0.00218255135766116,NA,"gonad"
"LOCNA.1633",102.388888522875,1.08488377692807,0.290844125889584,3.73012098356745,0.000191387848295448,0.00823421273377286,NA,"gonad"
"LOC115132837",34.1795527476992,1.08145941446653,0.339438442691213,3.18602514757097,0.00144242058780986,0.0252541834062447,"pancreatic progenitor cell differentiation and proliferation factor-like","gonad"
"LOC115131149",106.225673113687,1.07792205141322,0.27355983266633,3.94035206450794,8.13621128851857e-05,0.00537167462379429,"mitochondrial import receptor subunit TOM5 homolog","gonad"
"LOC115133295",561.242847617173,1.07747907440139,0.251561285701926,4.28316730610962,1.84251518976011e-05,0.0025270198192241,"oligosaccharyltransferase complex subunit ostc, transcript variant X2","gonad"
"LOC115141484",29.5747307015762,1.07618398198055,0.373690054005972,2.87988393173383,0.00397821597610273,0.0462410302574399,"eukaryotic translation initiation factor 5B-like, transcript variant X3","gonad"
"LOC115124647",2096.29849818565,1.07570564504389,0.292851323000578,3.67321422359348,0.000239518519286897,0.00913592066422879,"myelin P2 protein-like","gonad"
"LOC115142762",120.774415087468,1.07519038405648,0.21687559512814,4.95763658156747,7.13558774909238e-07,0.000616922529392959,"transmembrane protein 128-like","gonad"
"LOCNA.4120",197.731180610029,1.07427252161684,0.303594882102821,3.5385066908111,0.000402397083393991,0.01214539544844,NA,"gonad"
"LOC115145049",214.748088335979,1.07382478964418,0.284381284244959,3.7760037285689,0.000159364605945456,0.00749762792688671,"polymeric immunoglobulin receptor-like, transcript variant X3","gonad"
"LOC115113577",354.090024688644,1.07356186252037,0.250121071498919,4.29216881283433,1.76936343721333e-05,0.0025270198192241,"trafficking protein particle complex subunit 2-like protein","gonad"
"LOC115109380",296.704228723269,1.07267437444663,0.250427120854803,4.28337941507767,1.84075879431231e-05,0.0025270198192241,"cytochrome c","gonad"
"LOC115142376",56.3056882321742,1.07162932827797,0.28165238285628,3.80479411326265,0.000141922188915951,0.00727892446880792,"uncharacterized LOC115142376","gonad"
"LOC115113672",804.378113531563,1.07065578907141,0.25428327821789,4.2104844509437,2.5482366269818e-05,0.00310508618788467,"probable ribosome biogenesis protein RLP24","gonad"
"LOC115133049",128.935026962266,1.07012899196883,0.247659156720298,4.32097486779954,1.55341367981211e-05,0.00240093482729078,"V-type proton ATPase subunit E 1-like","gonad"
"LOCNA.577",326.834014917366,1.0696262101609,0.252768176236404,4.23164903939694,2.31984195187983e-05,0.00291270327633333,NA,"gonad"
"LOC115103223",3351.94967700281,1.06885880970255,0.268699606434649,3.97789495818449,6.95280726033558e-05,0.00498953235646849,"stress-associated endoplasmic reticulum protein 1","gonad"
"LOCNA.1041",62.2972649946412,1.06833661978684,0.311940007962279,3.42481436339525,0.000615219633037926,0.0155462162537731,NA,"gonad"
"LOC115136181",549.125570763375,1.06619941590899,0.256192804829834,4.16170710421461,3.15877337466379e-05,0.00345486080665035,"ubiquitin-conjugating enzyme E2 B-like","gonad"
"LOC115109873",111.568056269915,1.06564400895714,0.269454014267128,3.95482699285635,7.65900543647716e-05,0.00523103388192523,"proteasome assembly chaperone 3-like, transcript variant X1","gonad"
"LOC115117293",462.623860927643,1.06557053400455,0.260173085632103,4.09562169513304,4.21036984929666e-05,0.00389177933170212,"ATP synthase membrane subunit DAPIT, mitochondrial-like","gonad"
"LOCNA.2489",36.4075967444661,1.06207133143458,0.308315233807279,3.4447578808203,0.000571571122411683,0.0146781404505043,NA,"gonad"
"LOCNA.2638",85.286580506814,1.06041080220826,0.284986589110055,3.7209147473208,0.000198502447034046,0.00835761048222341,NA,"gonad"
"LOC115131425",99.5228037885293,1.0603688760995,0.291468048170689,3.63802784817953,0.000274733724870663,0.00989695537450744,"uncharacterized protein KIAA0895-like, transcript variant X1","gonad"
"LOCNA.680",470.366590455364,1.06017682299045,0.275520210162423,3.8479094595836,0.000119130061896305,0.00655431940542218,NA,"gonad"
"LOC115109022",112.503271291042,1.05945032610132,0.270495220454786,3.91670627052137,8.97670113788787e-05,0.00565365835486164,"tctex1 domain-containing protein 2-like, transcript variant X1","gonad"
"LOC115128224",2334.87127474854,1.05895600147183,0.301054035498417,3.51749479032443,0.000435640901897874,0.0127367088806084,"ATPase inhibitor A, mitochondrial-like","gonad"
"LOC115141593",23.4601232325196,1.05894954809667,0.327445454664139,3.23397235482422,0.00122081272101956,0.023112696311607,"NLR family CARD domain-containing protein 3-like","gonad"
"LOC115131524",195.320464652139,1.05786220313345,0.349867875745393,3.0236048419126,0.00249782463646081,0.0355004688300107,"interferon-induced protein 44-like","gonad"
"LOCNA.4017",133.100642736506,1.05649686700893,0.359452558291753,2.93918305110913,0.00329078655250615,0.0415956665893188,NA,"gonad"
"LOC115135018",91.3066544539149,1.0549123702138,0.291598276240534,3.61769069356097,0.000297243317086803,0.0102991405821145,"prolyl-tRNA synthetase associated domain-containing protein 1-like","gonad"
"LOC115101650",180.939963971457,1.05453369867658,0.278844031313498,3.781804809338,0.000155695426509227,0.00749762792688671,"MICOS complex subunit MIC10-like","gonad"
"LOC115139938",561.189997456658,1.05346243526507,0.26825773609842,3.92705332784351,8.59929199940997e-05,0.00555618311534831,"cytochrome c oxidase subunit 6A, mitochondrial-like","gonad"
"LOC115114264",297.103395471901,1.05279561297891,0.251987250900653,4.17797173950669,2.94120188843065e-05,0.00337977604343968,"stress-associated endoplasmic reticulum protein 1-like","gonad"
