"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","description","treatment"
"LOC115137284",59.2153474599521,0.26820244671409,0.146506815289555,0.00403402123482848,0.1069299713232,"LON peptidase N-terminal domain and RING finger protein 1-like, transcript variant X1","liver"
"LOCNA.722",43.5841704263918,0.267614960293613,0.158859079743043,0.00502134060136503,0.113857385683964,NA,"liver"
"LOC115112233",216.219266478795,0.266776609251322,0.168040773822794,0.0059011180957794,0.125860758614725,"26S proteasome non-ATPase regulatory subunit 7","liver"
"LOC115145863",79.9568680641811,0.266138565227879,0.156018999522947,0.00494854070270007,0.113402271416919,"acid ceramidase-like","liver"
"LOC115133149",192.120380426121,0.265875440678838,0.140553411332632,0.00362508423695247,0.103369826271887,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5-like","liver"
"LOC115135730",1117.09692256009,0.264246499636564,0.219956414711338,0.00827955440633343,0.140730428172076,"60S ribosomal protein L36a","liver"
"LOCNA.737",1567.77862792598,0.261492181573417,0.197756901710846,0.00832945221899494,0.140730428172076,NA,"liver"
"LOC115111499",331.406302592937,0.261190311542226,0.144938168128778,0.00436728749294508,0.108269851317313,"C-type lectin domain family 4 member E-like","liver"
"LOCNA.2370",2183.90522234269,0.260282205823619,0.141602759010485,0.00427333553603775,0.107371334664048,NA,"liver"
"LOC115115463",76.0460918008365,0.259689000490219,0.178203037677305,0.00724521046584894,0.13236465848488,"OCIA domain-containing protein 1-like","liver"
"LOC115112864",112.809569092862,0.258764115548987,0.0961440796558013,0.000598504339135668,0.0524348943481573,"casein kinase I, transcript variant X3","liver"
"LOC115129047",1248.20611560568,0.256654629386101,0.164324998945674,0.0064909920352144,0.129885231244799,"60S ribosomal protein L14-like","liver"
"LOC115113672",258.928134659453,0.256406648157399,0.147531391427665,0.00498017678878018,0.113402271416919,"probable ribosome biogenesis protein RLP24","liver"
"LOC115143646",228.346945069676,0.255862993702231,0.140401878422575,0.00436248536853808,0.108269851317313,"cytochrome c oxidase subunit 6C-1","liver"
"LOC115113675",1433.04796335557,0.255169801528557,0.144097141265567,0.00490028549508899,0.113389393054395,"cytochrome c oxidase subunit 4 isoform 1, mitochondrial","liver"
"LOC115108144",42.695425668713,0.252919948744894,0.12663805705727,0.00321898333660485,0.0987738039047335,"RNA 3'-terminal phosphate cyclase-like, transcript variant X2","liver"
"LOCNA.4223",741.667723792834,0.252520109475453,0.161276072376012,0.0066402354341118,0.131086605807676,NA,"liver"
"LOC115108166",133.825655850166,0.25249142995133,0.127322378620682,0.00328769644626323,0.0995647716499112,"membralin-like, transcript variant X3","liver"
"LOCNA.2435",38.4999328629772,0.251534584344701,0.201462884857759,0.00938840154680625,0.149699661621444,NA,"liver"
"LOC115112854",260.988621443685,0.251528035341543,0.110581298801506,0.00181349320731648,0.0773782773680201,"proteasome subunit beta type-1-B-like","liver"
"LOC115112430",42.0200882751408,0.250767103312618,0.211088409291487,0.00983760063583423,0.151757085218361,"succinate dehydrogenase assembly factor 2, mitochondrial-like","liver"
"LOC115101638",308.295938254413,0.249899743415402,0.190392256606089,0.00901704065707478,0.14643816373217,"ATP synthase subunit epsilon, mitochondrial-like","liver"
"LOC115120267",460.941061721967,0.249149317589548,0.126147433577141,0.00343129340581989,0.101594801821817,"transitional endoplasmic reticulum ATPase-like","liver"
"LOC115109712",198.667896808025,0.248887935507545,0.0722148052509212,5.65547795093911e-05,0.0266090237591685,"rab GDP dissociation inhibitor beta-like","liver"
"LOCNA.4443",71.4893952333444,0.247725352118286,0.162922571216732,0.00721913154125053,0.13236465848488,NA,"liver"
"LOC115117859",68.5964228466853,0.246881582229382,0.117228304511688,0.00265246596422049,0.0922501561369391,"protein kish-A-like","liver"
"LOC115141996",45.4968918674161,0.24683755310357,0.187760511446869,0.00938488150179869,0.149699661621444,"ragulator complex protein LAMTOR1-like, transcript variant X2","liver"
"LOC115110500",146.048266089194,0.246806684647105,0.162846280910722,0.00731934972158592,0.13236465848488,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6-like","liver"
"LOCNA.1776",52.7006900949258,0.246519637416658,0.158656846032033,0.0069607810535199,0.13158210304148,NA,"liver"
"LOCNA.2939",66.2036932223502,0.246203839244726,0.146842438951614,0.00602782897238798,0.126590076226053,NA,"liver"
"LOC115131932",57.0410436705615,0.246058807466536,0.150425058301644,0.00627553826809148,0.129312733801622,"poly(rC)-binding protein 2, transcript variant X1","liver"
"LOC115128406",2220.88803076246,0.24546242738735,0.17845489237688,0.0096613309578081,0.151102145672533,"40S ribosomal protein S18","liver"
"LOC115130345",41.4577730260986,0.244801124201581,0.121159508594771,0.00329766423991027,0.0995647716499112,"ATP-binding cassette sub-family F member 2","liver"
"LOC115119000",370.058749408274,0.244641422546554,0.0819579103985204,0.000273382416949189,0.0497908750353265,"transmembrane emp24 domain-containing protein 10-like","liver"
"LOC115135501",127.073379824732,0.244586155430736,0.138961337781693,0.00520652681938287,0.116147836618133,"ras-related protein Rab-1B-like","liver"
"LOC115138700",274.376762179229,0.242812091797379,0.110428206986874,0.0022731902380139,0.0874718206451658,"signal recognition particle 54 kDa protein-like, transcript variant X1","liver"
"LOCNA.4051",65.7938087984022,0.24272457673921,0.122189165746908,0.00350439361064841,0.102308304401603,NA,"liver"
"LOCNA.2724",428.45153591816,0.24230537556493,0.144915951626521,0.00613929492355018,0.127435511538104,NA,"liver"
"LOC115114631",42.8992276418958,0.242300993242314,0.261320415140227,0.0118537722006529,0.167735332944577,"aldehyde dehydrogenase family 9 member A1-B-like","liver"
"LOC115111899",38.7703275908561,0.242016211151087,0.158643619463969,0.0074716124002091,0.132747665996731,"3-oxoacyl-[acyl-carrier-protein] reductase FabG-like","liver"
"LOC115112919",109.79237279985,0.241451256528453,0.153307195753504,0.00698712588978208,0.13158210304148,"thyrotroph embryonic factor-like, transcript variant X2","liver"
"LOC115103830",2671.48806013347,0.240936159509349,0.119492342734163,0.0029172647581962,0.095760911771952,"beta-2-glycoprotein 1-like","liver"
"LOC115109312",200.968961036424,0.240594732528468,0.103545829321039,0.0017391648477514,0.0768067701100784,"anamorsin, transcript variant X3","liver"
"LOC115115072",265.404688751201,0.240461726295863,0.163618149807751,0.00811138069659016,0.14048115157346,"signal peptidase complex subunit 3","liver"
"LOC115130426",111.030801602674,0.240263387727489,0.24920988757509,0.0119870530650019,0.168616828261543,"cytochrome b5-like","liver"
"LOC115111108",54.3273441673509,0.239946325008875,0.193873331756345,0.0103965576087058,0.157792914674067,"ubiquitin-like protein 7, transcript variant X1","liver"
"LOC115110483",230.400742276966,0.239863264676732,0.0982866340612978,0.00129797524440067,0.0670100982935273,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6-like","liver"
"LOC115138378",703.432819033702,0.239690187741945,0.152111402218322,0.00731366991979875,0.13236465848488,"cytochrome c oxidase subunit 7A2, mitochondrial-like","liver"
"LOC115106440",50.9817645959117,0.237839217544178,0.124478908498894,0.00422667129530408,0.107371334664048,"ADP-ribosylation factor 1","liver"
"LOC115105466",47.2962395365896,0.236801559991219,0.190824649189337,0.0106930086669848,0.158330977816005,"vacuolar protein sorting-associated protein 37D-like","liver"
"LOCNA.1474",88.1192107128222,0.236172351637895,0.212335560298247,0.0114678835494166,0.165595065268559,NA,"liver"
"LOC115110397",47.2784975837291,0.235836186683271,0.171537863093327,0.00941137325395835,0.149699661621444,"cytochrome c oxidase assembly factor 3 homolog, mitochondrial-like","liver"
"LOC115111930",244.820098305034,0.235408427465807,0.135571500975997,0.00590738594277404,0.125860758614725,"histone H2A.V","liver"
"LOC115130323",210.384400225427,0.235254145431503,0.13152751047416,0.00533036523147529,0.117502704620428,"MOB-like protein phocein, transcript variant X5","liver"
"LOC115132353",41.6842298746211,0.235148070426316,0.126466082667752,0.00471555199572518,0.111865573814556,"YTH domain-containing family protein 1-like, transcript variant X1","liver"
"LOC115133189",137.933537149447,0.234739457706161,0.106571150147382,0.0023511207114797,0.0874718206451658,"short transmembrane mitochondrial protein 1","liver"
"LOCNA.1322",1275.61579085629,0.233984579715716,0.209034019845306,0.0116960260349725,0.166835363781253,NA,"liver"
"LOC115112011",89.0809190368425,0.233694612976713,0.1212095318293,0.00421383896158419,0.107371334664048,"serine/threonine-protein phosphatase 2A catalytic subunit beta isoform-like","liver"
"LOC115135239",110.486731010294,0.233450288500971,0.135550647181688,0.00599910561733162,0.126590076226053,"cytochrome c oxidase subunit 7A-related protein, mitochondrial","liver"
"LOC115137167",1511.22303835299,0.232180978096317,0.219112591388291,0.0122257804233055,0.169183226151919,"60S ribosomal protein L35a, transcript variant X1","liver"
"LOC115111717",122.149748445696,0.231758208177293,0.100702295640418,0.00192533383947169,0.0796127610152755,"ubiquitin recognition factor in ER-associated degradation protein 1","liver"
"LOC115101455",230.896022574008,0.231551399656941,0.0995373257070502,0.0018193155378398,0.0773782773680201,"ras-related protein Rab-1A-like","liver"
"LOC115110529",1423.85699368188,0.23152073845073,0.233817993646015,0.0127674812165078,0.172041047609553,"60S ribosomal protein L23","liver"
"LOC115104582",127.587772136366,0.230620107424483,0.129959066312368,0.00558779131217134,0.121809535708569,"proteasome maturation protein-like","liver"
"LOCNA.4728",120.254742612979,0.230377528536285,0.144455730719328,0.00746576454251993,0.132747665996731,NA,"liver"
"LOCNA.440",108.521606843478,0.229550204969204,0.143147657047938,0.00733823232268777,0.13236465848488,NA,"liver"
"LOC115101041",58.5478153259554,0.229438305290282,0.18543454479041,0.0110277783908854,0.161302685997251,"uncharacterized LOC115101041","liver"
"LOCNA.752",159.858707590533,0.229364862539778,0.176011821479989,0.0106150317125822,0.158319597868073,NA,"liver"
"LOC115110178",376.806571728151,0.228814068829724,0.141997929745581,0.00736140679494374,0.13236465848488,"ATP synthase F(0) complex subunit C3, mitochondrial-like","liver"
"LOC115106253",116.392299178008,0.22819306099089,0.176950955230269,0.0107685255900364,0.158330977816005,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5-like","liver"
"LOC115107123",1552.03193193263,0.226117076166727,0.496759718122176,0.0120062567067054,0.168616828261543,"sodium-coupled neutral amino acid transporter 4-like, transcript variant X2","liver"
"LOC115110871",101.299772827179,0.225687019694595,0.298770937056737,0.013226535768889,0.173795759857357,"uncharacterized LOC115110871","liver"
"LOCNA.4135",98.0892749246012,0.225677061017592,0.207935719700969,0.0127127059245154,0.172041047609553,NA,"liver"
"LOC115105948",4299.34882878153,0.225151876560589,0.146616526086927,0.00838226631466411,0.140730428172076,"cathepsin L1-like","liver"
"LOC115108511",109.62139808212,0.224943317166826,0.118213559114182,0.00470111308406475,0.111865573814556,"F-box/LRR-repeat protein 5","liver"
"LOC115133349",187.487319482589,0.224934632743601,0.0821975426910213,0.000651671382404021,0.0525619517864729,"ER membrane protein complex subunit 4, transcript variant X2","liver"
"LOCNA.3921",60.9067137445455,0.224605316821747,0.135197519622508,0.00699161015098191,0.13158210304148,NA,"liver"
"LOC115123736",4167.87281080873,0.223739158245092,0.191109117584255,0.0138132422218056,0.176791699219622,"40S ribosomal protein S8-like","liver"
"LOC115129697",220.571617002974,0.223407752918501,0.133601259695764,0.00703707413078456,0.131739217724644,"integral membrane protein 2B-like, transcript variant X2","liver"
"LOC115141504",160.460505467492,0.223263362926766,0.117674291460164,0.00484220793445863,0.112590705890467,"coatomer subunit delta-like","liver"
"LOC115113739",77.4859074888473,0.222292708055474,0.182734487120573,0.0120355263530644,0.168616828261543,"importin-7-like","liver"
"LOC115109605",697.189768055998,0.221255956389235,0.135234712392596,0.00756567681307454,0.13307106319819,"cytochrome P450 2F2-like","liver"
"LOC115102776",166.245179856961,0.221169249428765,0.11723082323919,0.00498118372500812,0.113402271416919,"NEDD8-like","liver"
"LOC115140267",46.9194572876575,0.221113014027529,0.126016810832314,0.00633565754193569,0.129820117445214,"TM2 domain-containing protein 2-like","liver"
"LOCNA.1866",129.538979332416,0.22109082815429,0.206483628397632,0.0132363047712829,0.173795759857357,NA,"liver"
"LOC115140540",359.565298868985,0.220887059640877,0.160801175685353,0.0106275465093871,0.158319597868073,"glutathione S-transferase theta-1-like, transcript variant X1","liver"
"LOC115127027",76.2552127985313,0.220742462224703,0.258120222293591,0.0139508640120257,0.177003546543589,"ferritin, heavy subunit-like","liver"
"LOCNA.2944",60.3395069185367,0.220620627516966,0.146932163667216,0.00905188082581074,0.14643816373217,NA,"liver"
"LOCNA.4281",87.1826076439365,0.220496922655037,0.13369128973803,0.00763497558659343,0.133781362413729,NA,"liver"
"LOCNA.116",1000.16947615765,0.220280015247492,0.18336182119587,0.0135303287532435,0.175559662650536,NA,"liver"
"LOC115136919",52.3424042550859,0.219661267794339,0.20243620556994,0.0131355746640003,0.173795759857357,"RING-box protein 2-like","liver"
"LOC115136404",113.235293593115,0.219448527557773,0.150411133557438,0.00982347125808021,0.151757085218361,"cytochrome c oxidase subunit 8B, mitochondrial-like","liver"
"LOC115106326",265.161668700201,0.218857749814464,0.125119253126685,0.00647814527665049,0.129885231244799,"eukaryotic translation initiation factor 3 subunit E","liver"
"LOC115106689",379.878911351024,0.218666380988731,0.168788037226025,0.0115924661604412,0.166542147434736,"26S proteasome regulatory subunit 8","liver"
"LOC115112484",39.5576181834994,0.218649758469617,0.226907431462227,0.0140606395662102,0.177532759135051,"nuclear envelope phosphatase-regulatory subunit 1, transcript variant X2","liver"
"LOC115131311",529.424924376496,0.218518731991834,0.107283190319094,0.0038356833187715,0.105366345687893,"26S proteasome complex subunit SEM1-like","liver"
"LOC115101340",71.9688027915369,0.216532369070046,0.148744194681705,0.00998111548662477,0.153551438794233,"ubiquinol-cytochrome-c reductase complex assembly factor 3","liver"
"LOCNA.2598",86.3672499865227,0.216493853040155,0.17544968755691,0.0124373926212267,0.170027890410281,NA,"liver"
"LOC115112120",107.858784016251,0.215994303795572,0.124856324962851,0.00688542796143425,0.13158210304148,"cytochrome b-c1 complex subunit Rieske, mitochondrial-like","liver"
"LOC115129598",831.169747066377,0.215930138828256,0.222390382476985,0.0143819005856868,0.177532759135051,"60S ribosomal protein L36a-like","liver"
"LOC115131938",336.276789032743,0.214044393814359,0.249047194108462,0.0152285678886716,0.18151662183732,"ATP synthase subunit epsilon, mitochondrial-like","liver"
