"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","description","treatment"
"LOC115112919",109.79237279985,0.16755057269867,0.0929192942765185,0.00698712588978208,0.13158210304148,"thyrotroph embryonic factor-like, transcript variant X2","liver"
"LOCNA.1776",52.7006900949258,0.167466731577271,0.0942426583188624,0.0069607810535199,0.13158210304148,NA,"liver"
"LOCNA.3921",60.9067137445455,0.167141004462431,0.0880208353520679,0.00699161015098191,0.13158210304148,NA,"liver"
"LOC115101415",267.180273372221,0.167076537288376,0.0685970783453375,0.00311784983152253,0.0987738039047335,"pyruvate dehydrogenase E1 component subunit alpha, mitochondrial-like, transcript variant X1","liver"
"LOC115129697",220.571617002974,0.166897134409124,0.0875959983584195,0.00703707413078456,0.131739217724644,"integral membrane protein 2B-like, transcript variant X2","liver"
"LOC115138378",703.432819033702,0.166566499731325,0.0925956158343937,0.00731366991979875,0.13236465848488,"cytochrome c oxidase subunit 7A2, mitochondrial-like","liver"
"LOCNA.4443",71.4893952333444,0.166475537904171,0.0951108744762301,0.00721913154125053,0.13236465848488,NA,"liver"
"LOCNA.440",108.521606843478,0.166455459697275,0.0902176742435247,0.00733823232268777,0.13236465848488,NA,"liver"
"LOC115112120",107.858784016251,0.166450041335697,0.0849126528568786,0.00688542796143425,0.13158210304148,"cytochrome b-c1 complex subunit Rieske, mitochondrial-like","liver"
"LOC115110178",376.806571728151,0.16635705678444,0.0899267652898709,0.00736140679494374,0.13236465848488,"ATP synthase F(0) complex subunit C3, mitochondrial-like","liver"
"LOC115122168",47.333644407078,0.166343546786532,0.119636790489822,0.00113298286673456,0.0652607246375667,"transcription factor jun-B-like","liver"
"LOC115110500",146.048266089194,0.166179277325038,0.0950612673582204,0.00731934972158592,0.13236465848488,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6-like","liver"
"LOC115112294",267.897940351861,0.166132607357989,0.0997496015491339,0.00671986940254657,0.13158210304148,"probable ribosome biogenesis protein RLP24","liver"
"LOC115135586",64.8317819903526,0.166119687394989,0.10154303914504,0.00636464714735915,0.129820117445214,"proteasome subunit beta type-6-like, transcript variant X3","liver"
"LOCNA.4728",120.254742612979,0.16610864370159,0.0905863053285075,0.00746576454251993,0.132747665996731,NA,"liver"
"LOC115111899",38.7703275908561,0.165916846816842,0.094099459275942,0.0074716124002091,0.132747665996731,"3-oxoacyl-[acyl-carrier-protein] reductase FabG-like","liver"
"LOC115103161",349.845892906869,0.165865155503952,0.101716745853776,0.00639709942908457,0.129820117445214,"T-complex protein 1 subunit gamma-like, transcript variant X1","liver"
"LOC115139699",778.561921895274,0.165829695325035,0.0999213217117665,0.00677775061566883,0.13158210304148,"cysteine dioxygenase type 1-like","liver"
"LOC115109605",697.189768055998,0.165439219356713,0.0880094555329787,0.00756567681307454,0.13307106319819,"cytochrome P450 2F2-like","liver"
"LOC115115463",76.0460918008365,0.16526467664583,0.0982224036801019,0.00724521046584894,0.13236465848488,"OCIA domain-containing protein 1-like","liver"
"LOCNA.4281",87.1826076439365,0.165154380863214,0.0876378197617568,0.00763497558659343,0.133781362413729,NA,"liver"
"LOC115109966",231.817797516141,0.165076872991074,0.0723650693679811,0.00451488544345225,0.109213600458329,"V-type proton ATPase 16 kDa proteolipid subunit-like","liver"
"LOCNA.3132",2248.66802473973,0.164784416193453,0.0709873555705839,0.00420640231449841,0.107371334664048,NA,"liver"
"LOC115108050",229.733258146963,0.164576951332902,0.120839121876233,0.000927862050927829,0.0614674632399085,"kinesin-like protein KIF14, transcript variant X1","liver"
"LOC115129611",217.071619727795,0.164441723480782,0.0830938309935008,0.00727763591914168,0.13236465848488,"ATP synthase-coupling factor 6, mitochondrial-like","liver"
"LOC115115072",265.404688751201,0.163886423775259,0.0950039604012374,0.00811138069659016,0.14048115157346,"signal peptidase complex subunit 3","liver"
"LOC115147159",403.724922292986,0.163854436227055,0.113319973036156,0.00320741782070414,0.0987738039047335,"phosphatidylinositol 3-kinase regulatory subunit alpha-like, transcript variant X1","liver"
"LOC115140156",49.9378598948101,0.16381200946988,0.0801629675067482,0.00689809272572042,0.13158210304148,"mesoderm induction early response protein 3-like, transcript variant X1","liver"
"LOC115109168",270.252491422839,0.163777765746929,0.0833921289817644,0.00756505506796849,0.13307106319819,"NADH-quinone oxidoreductase subunit B-like, transcript variant X1","liver"
"LOC115105948",4299.34882878153,0.163578377148502,0.0909858221725396,0.00838226631466411,0.140730428172076,"cathepsin L1-like","liver"
"LOC115121200",611.625340051307,0.163535963805735,0.108586422067051,0.00495589058902784,0.113402271416919,"transcription factor BTF3, transcript variant X2","liver"
"LOCNA.3650",65.2671928821802,0.163191676417191,0.108109621550587,0.00519828903054766,0.116147836618133,NA,"liver"
"LOC115114316",366.708868058081,0.162805222706612,0.073716679757139,0.00549975801506687,0.120355169585533,"ras-related protein Rab-2A-like","liver"
"LOCNA.643",123.071704799794,0.162726867263644,0.07809016589586,0.00675510538227208,0.13158210304148,NA,"liver"
"LOCNA.2149",126.547769197364,0.162637500724838,0.0867515264623597,0.00848343789412113,0.141708551331976,NA,"liver"
"LOC115113028",245.038601483018,0.162094581513974,0.0760869491436348,0.00641095330688867,0.129820117445214,"ribonuclease T2-like, transcript variant X4","liver"
"LOC115110743",105.113203818963,0.162092813936469,0.0720519066479678,0.0051978792986624,0.116147836618133,"ER membrane protein complex subunit 10-like, transcript variant X1","liver"
"LOCNA.2944",60.3395069185367,0.161868708647747,0.0909257211866611,0.00905188082581074,0.14643816373217,NA,"liver"
"LOCNA.2945",297.909756512928,0.161412156823681,0.0702265994564196,0.00480944781217571,0.112590705890467,NA,"liver"
"LOC115106324",337.874628784568,0.161230604944248,0.0848046589152052,0.00878013714779458,0.14537435289281,"nucleoside diphosphate kinase A-like","liver"
"LOC115145073",96.011369336583,0.161129065736874,0.107054281337419,0.00607533672754281,0.127042041347062,"peroxiredoxin-6-like","liver"
"LOCNA.3075",177.793907802626,0.160404917476261,0.0817146787836691,0.0085125209990973,0.141774907259302,NA,"liver"
"LOCNA.737",1567.77862792598,0.160300571170467,0.101036261721301,0.00832945221899494,0.140730428172076,NA,"liver"
"LOC115110397",47.2784975837291,0.160087314492564,0.0963648148322053,0.00941137325395835,0.149699661621444,"cytochrome c oxidase assembly factor 3 homolog, mitochondrial-like","liver"
"LOC115136404",113.235293593115,0.160027247360979,0.0917651771568022,0.00982347125808021,0.151757085218361,"cytochrome c oxidase subunit 8B, mitochondrial-like","liver"
"LOCNA.2394",130.498824204286,0.159836411915021,0.0858810714315287,0.00953152081370469,0.15032113551446,NA,"liver"
"LOC115101340",71.9688027915369,0.159680359624927,0.0912927153732288,0.00998111548662477,0.153551438794233,"ubiquinol-cytochrome-c reductase complex assembly factor 3","liver"
"LOC115115330",597.413561816775,0.15962347895205,0.0855588843615722,0.00957783357218758,0.150630775344209,"eukaryotic translation initiation factor 3 subunit F-like","liver"
"LOC115131603",1075.79265338979,0.159569938047582,0.102122136263729,0.00827231331784468,0.140730428172076,"40S ribosomal protein S18","liver"
"LOC115101638",308.295938254413,0.159434600784035,0.0996444716682601,0.00901704065707478,0.14643816373217,"ATP synthase subunit epsilon, mitochondrial-like","liver"
"LOC115111685",1026.24456162359,0.159412217295248,0.0900136411556904,0.0100837172547009,0.154289072141033,"transitional endoplasmic reticulum ATPase-like","liver"
"LOC115114507",83.1715544327755,0.15923883075712,0.0780208625484451,0.00799935440955891,0.138967246142676,"proteasome subunit alpha type-7-like","liver"
"LOC115123569",173.917895044511,0.159066003981022,0.115242644305223,0.00307515279144808,0.0987738039047335,"ferritin, middle subunit-like, transcript variant X1","liver"
"LOC115104993",63.8985372487901,0.159029794530066,0.0851293636365418,0.00977410392944648,0.151757085218361,"eukaryotic translation initiation factor 5A-1-like","liver"
"LOC115123160",252.12253219629,0.158987405062429,0.120262292571114,0.00127354098618689,0.0670100982935273,"ferritin, middle subunit-like","liver"
"LOC115128406",2220.88803076246,0.158939706703835,0.0976576228885209,0.0096613309578081,0.151102145672533,"40S ribosomal protein S18","liver"
"LOCNA.368",88.3733549462088,0.158876100879197,0.0731228930739949,0.00653336976151661,0.129885231244799,NA,"liver"
"LOC115141996",45.4968918674161,0.158717189235828,0.0993064391142102,0.00938488150179869,0.149699661621444,"ragulator complex protein LAMTOR1-like, transcript variant X2","liver"
"LOC115108251",127.658965985998,0.158691498845011,0.0908734416510643,0.0104282477554698,0.1578495625399,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 11-like","liver"
"LOC115142780",91.2365882020642,0.158133422847697,0.0850375422870825,0.0101680501098964,0.155158948433716,"MICOS complex subunit mic25a-like, transcript variant X1","liver"
"LOC115108361",39.8870555138663,0.158000022838308,0.109295169639308,0.00593097989628977,0.125888392836286,"alpha/beta hydrolase domain-containing protein 17A-like, transcript variant X2","liver"
"LOC115135730",1117.09692256009,0.157996099097589,0.103730669326865,0.00827955440633343,0.140730428172076,"60S ribosomal protein L36a","liver"
"LOC115140540",359.565298868985,0.157982572214584,0.0939268089707435,0.0106275465093871,0.158319597868073,"glutathione S-transferase theta-1-like, transcript variant X1","liver"
"LOC115113733",73.4215803260361,0.157904614007749,0.0810616245670911,0.00941128568834154,0.149699661621444,"transmembrane protein 9B-like","liver"
"LOC115114264",511.126013078322,0.157871168371765,0.0810097481397865,0.00941257171016874,0.149699661621444,"stress-associated endoplasmic reticulum protein 1-like","liver"
"LOC115128589",108.101344462052,0.157646815885498,0.0877323750886493,0.0107605615552,0.158330977816005,"mediator of RNA polymerase II transcription subunit 10","liver"
"LOCNA.2435",38.4999328629772,0.157409978319744,0.101158114672109,0.00938840154680625,0.149699661621444,NA,"liver"
"LOC115114956",643.122525833237,0.15712243539202,0.110966269442426,0.00534859990921892,0.117502704620428,"40S ribosomal protein S17-like","liver"
"LOCNA.752",159.858707590533,0.157091194887228,0.0969111941710226,0.0106150317125822,0.158319597868073,NA,"liver"
"LOC115136185",163.19622003013,0.157080527013782,0.0697510763174899,0.00589034710467642,0.125860758614725,"S-phase kinase-associated protein 1","liver"
"LOCNA.753",113.962383445311,0.157049189286905,0.0805295139219632,0.00965218863923906,0.151102145672533,NA,"liver"
"LOC115106253",116.392299178008,0.156716320454621,0.0970069511036569,0.0107685255900364,0.158330977816005,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5-like","liver"
"LOC115113685",54.4472456804707,0.156268855582665,0.0834794599476116,0.0107597556585305,0.158330977816005,"toll-interacting protein","liver"
"LOC115115624",2648.0414457226,0.156146127444637,0.0769252491601476,0.00891926237383665,0.145965667717918,"glutathione peroxidase 3-like","liver"
"LOC115111108",54.3273441673509,0.155974790151179,0.0998475200730572,0.0103965576087058,0.157792914674067,"ubiquitin-like protein 7, transcript variant X1","liver"
"LOC115115514",124.541874450287,0.155919024814593,0.0883036197684696,0.0116758213576561,0.166835363781253,"long-chain specific acyl-CoA dehydrogenase, mitochondrial-like","liver"
"LOC115105466",47.2962395365896,0.155600042961255,0.0994115827192073,0.0106930086669848,0.158330977816005,"vacuolar protein sorting-associated protein 37D-like","liver"
"LOC115106689",379.878911351024,0.155597899466364,0.0954030169325582,0.0115924661604412,0.166542147434736,"26S proteasome regulatory subunit 8","liver"
"LOC115101041",58.5478153259554,0.155522378138444,0.0983165190337374,0.0110277783908854,0.161302685997251,"uncharacterized LOC115101041","liver"
"LOC115112430",42.0200882751408,0.155378093633193,0.102253860696844,0.00983760063583423,0.151757085218361,"succinate dehydrogenase assembly factor 2, mitochondrial-like","liver"
"LOC115117228",12862.3128120475,0.154918497787665,0.103687861725497,0.00944854233630817,0.149849634917966,"gamma-aminobutyric acid type B receptor subunit 2-like, transcript variant X1","liver"
"LOC115131703",47.6417398541796,0.154729184154912,0.109175134215089,0.00685947282254432,0.13158210304148,"prolyl endopeptidase-like","liver"
"LOC115134246",206.84155048531,0.154673002284392,0.0871753446679044,0.0122223333995547,0.169183226151919,"electron transfer flavoprotein subunit alpha, mitochondrial-like","liver"
"LOC115132995",1251.02889875504,0.154034083328525,0.105762483206822,0.0088375440965516,0.14558791872021,"ribose-phosphate pyrophosphokinase 2-like, transcript variant X1","liver"
"LOC115111478",57.7200190832153,0.154022312389099,0.106007515379804,0.00872090603093499,0.144818339560762,"small nuclear ribonucleoprotein Sm D3, transcript variant X1","liver"
"LOC115113739",77.4859074888473,0.153735018282605,0.0978062700494148,0.0120355263530644,0.168616828261543,"importin-7-like","liver"
"LOCNA.2598",86.3672499865227,0.153549274198287,0.0965217432760079,0.0124373926212267,0.170027890410281,NA,"liver"
"LOC115101601",129.382998328326,0.153255317589262,0.0932692440237949,0.0131064639561672,0.173795759857357,"probable ATP-dependent RNA helicase ddx6, transcript variant X1","liver"
"LOC115117545",71.2890576053139,0.152993455412362,0.0911305748208348,0.013377963127451,0.175248213033848,"zinc finger CCHC-type and RNA-binding motif-containing protein 1-like","liver"
"LOC115135886",199.405296909903,0.152670333772295,0.091473281792264,0.0135572109308597,0.175559662650536,"etoposide-induced protein 2.4 homolog, transcript variant X1","liver"
"LOC115129651",52.270175390538,0.152454182656009,0.0910706264394211,0.0136939348880412,0.176520448351325,"basic leucine zipper and W2 domain-containing protein 1-A-like, transcript variant X1","liver"
"LOC115142016",281.706300195779,0.152334710768615,0.0833607729859213,0.0128348443714045,0.172536979335595,"cytochrome c oxidase subunit 6B1-like","liver"
"LOC115131835",251.43052530504,0.152281622156388,0.0673156589842717,0.00647315374317459,0.129885231244799,"14-3-3 protein beta/alpha-2-like","liver"
"LOC115102029",703.97272614252,0.152222128722626,0.0857737034948221,0.0134094875054924,0.175254551981505,"60S ribosomal protein L32-like","liver"
"LOCNA.1474",88.1192107128222,0.152057999038911,0.101895666855584,0.0114678835494166,0.165595065268559,NA,"liver"
"LOCNA.1887",44.6407937622996,0.151966591153229,0.0869452770462287,0.0137420954047742,0.176737746367551,NA,"liver"
"LOCNA.1322",1275.61579085629,0.151945666367187,0.101482666901062,0.0116960260349725,0.166835363781253,NA,"liver"
"LOC115128209",440.815439397287,0.151935742342866,0.0969676186828517,0.0132105280325782,0.173795759857357,"40S ribosomal protein S27","liver"
"LOC115143328",42.7312256267109,0.151536263029315,0.0951099134400049,0.0138402286672109,0.176791699219622,"protein kinase C delta type-like, transcript variant X1","liver"
"LOC115125694",258.7791966053,0.151503957276134,0.0921379455949167,0.0142211944568863,0.177532759135051,"cytochrome b-c1 complex subunit 8-like, transcript variant X1","liver"
